lfm.fact.date_str,lfm.brand_view.id,lfm.brand.name,lfm.brand.title_category,lfm.brand_view.name,lfm.brand_view.set_ids,lfm.brand_view.set_names,lfm.brand_view.type,lfm.brand.broadcast_dayparts,lfm.brand.genres,lfm.brand.primary_genre,lfm.brand.programmers,lfm.brand.programmer_types,facebook.page_insight.fbpai_impressions_organic_unique,facebook.page_insight.fbpai_impressions_organic_unique_authorized,facebook.page_insight.fbpai_impressions_unique,facebook.page_insight.fbpai_impressions_unique_authorized,facebook.page_insight.fbpai_impressions_paid_unique,facebook.page_insight.fbpai_impressions_paid_unique_authorized,facebook.page_insight.fbpai_impressions_viral_unique,facebook.page_insight.fbpai_impressions_viral_unique_authorized,lfm.post_engagement_score.post_engagement_rate_fb,lfm.post_engagement_score.post_engagement_fb,lfm.audience_ratings.facebook_fan_acquisition_score,facebook.post_insight.fbpoi_video_views_organic,facebook.post_insight.fbpoi_video_views_organic_authorized,facebook.post_insight.fbpoi_video_views_organic_unique,facebook.post_insight.fbpoi_video_views_organic_unique_authorized,facebook.page_insight.fbpai_fan_removes_unique,facebook.page_insight.fbpai_fan_removes_unique_authorized,facebook.page_insight.fbpai_impressions,facebook.page_insight.fbpai_impressions_authorized,facebook.page_insight.fbpai_fan_adds_unique,facebook.page_insight.fbpai_fan_adds_unique_authorized,facebook.page_insight.fbpai_impressions_organic,facebook.page_insight.fbpai_impressions_organic_authorized,facebook.page_insight.fbpai_video_views_organic,facebook.page_insight.fbpai_video_views_organic_authorized,facebook.page_insight.fbpai_impressions_paid,facebook.page_insight.fbpai_impressions_paid_authorized,facebook.page_insight.fbpai_video_views_paid,facebook.page_insight.fbpai_video_views_paid_authorized,facebook.page.talking_about,facebook.page_insight.fbpai_video_views,facebook.page_insight.fbpai_video_views_authorized,facebook.page_insight.fbpai_impressions_viral,facebook.page_insight.fbpai_impressions_viral_authorized,facebook.post_insight.fbpoi_video_complete_views_paid,facebook.post_insight.fbpoi_video_complete_views_paid_authorized,facebook.post_insight.fbpoi_video_views_paid,facebook.post_insight.fbpoi_video_views_paid_authorized,facebook.post_insight.fbpoi_video_views_paid_unique,facebook.post_insight.fbpoi_video_views_paid_unique_authorized,facebook.page.total_post_angry_count_c,facebook.page.total_post_comments_c,facebook.page.total_post_haha_count_c,facebook.post.interactions_views,facebook.post.interactions_views_authorized,facebook.page.total_post_likes_c,facebook.page.total_post_love_count_c,facebook.page.total_post_reactions_count_c,facebook.page.total_post_sad_count_c,facebook.post.other,facebook.page.total_post_wow_count_c,facebook.post_video.views_c,facebook.page.likes,lfm.audience_ratings.facebook_audience_footprint,lfm.engagement_score.facebook,lfm.social_engagement_score.facebook_score,lfm.audience_ratings.private_facebook_audience_footprint,lfm.audience_ratings.private_facebook_audience_footprint_authorized
2022-01-29,64897,3 Doors Down,Talent,3 Doors Down (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,314,-4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,21998,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,29,6,,unauthorized,177,67,250,0,106,0,246,5828738,5828738,310,310,,unauthorized
2022-01-29,64899,36 Crazy Fists,Talent,36 Crazy Fists (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-6,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,42,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,4,113158,113158,-6,-6,,unauthorized
2022-01-29,64901,3OH!3,Talent,3OH!3 (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,8,-104,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,7749,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,4,3,8,0,3,1,164,3763705,3763705,-96,-96,,unauthorized
2022-01-29,64903,3TEETH,Talent,3TEETH (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-5,-4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,47,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-4,0,-4,0,32,0,16,82365,82365,-9,-9,,unauthorized
2022-01-29,64905,54-40,Talent,54-40 (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,2,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,379,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,1,0,,unauthorized,1,0,1,0,1,0,6,14563,14563,5,5,,unauthorized
2022-01-29,66343,50 Central BET,TV Shows,50 Central BET (Standard View),"[1700, 756, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Comedy""]",Reality,"[""BET""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,73,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,23399,23399,0,0,,unauthorized
2022-01-29,68665,2307: Winter's Dream,Movies,2307: Winter's Dream (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Sci-Fi""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,716,716,0,0,,unauthorized
2022-01-29,71122,11/8/16,Movies,11/8/16 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Documentary""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,3469,3469,0,0,,unauthorized
2022-01-29,73796,32 Pills: My Sister's Suicide,TV Shows,32 Pills: My Sister's Suicide (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Documentary,"[""HBO""]","[""Premium Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,4540,4540,0,0,,unauthorized
2022-01-29,76074,2 Dope Queens,TV Shows,2 Dope Queens (Standard View),"[6761, 757, 756, 1700, 5899]","[""HBO + Max Mega Brand"", ""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe"", ""HBO + Originals Brand Set""]",STANDARD,"[""Late News""]","[""Comedy"", ""Talk-Show""]",Comedy,"[""HBO""]","[""Premium Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,31,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,3,0,3,97306,97306,-5,-5,,unauthorized
2022-01-29,76075,2 Dope Queens,TV Shows,2 Dope Queens (Custom View),[],[],CUSTOM,"[""Late News""]",[],,"[""HBO""]","[""Premium Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,31,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,3,0,3,97306,97306,-5,-5,,unauthorized
2022-01-29,81670,100 Code,TV Shows,100 Code (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Crime"", ""Thriller""]",Drama,"[""WGN America""]","[""Ad Supported Cable""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,4813,4813,0,0,,unauthorized
2022-01-29,90301,20 Feet from Stardom,Movies,20 Feet from Stardom (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Biography"", ""Documentary"", ""History"", ""Music""]",Documentary,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,4,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,15943,15943,3,3,,unauthorized
2022-01-29,100123,18 UNDA PAR,Talent,18 UNDA PAR (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,759,759,0,0,,unauthorized
2022-01-29,103517,40 Years in the Making: The Magic Music Movie,Movies,40 Years in the Making: The Magic Music Movie (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Documentary""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,3,915,915,0,0,,unauthorized
2022-01-29,105549,47 Meters Down: Uncaged,Movies,47 Meters Down: Uncaged (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Adventure"", ""Drama"", ""Horror"", ""Thriller""]",Horror,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-12,-8,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,60,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-1,-1,-2,0,3,0,90,149063,149063,-20,-20,,unauthorized
2022-01-29,108628,2 Chainz,Talent,2 Chainz (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,150,-87,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,29819,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,1,2,6,,unauthorized,83,34,125,0,144,1,1864,8853142,8853142,63,63,,unauthorized
2022-01-29,109436,21 Bridges,Movies,21 Bridges (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-14,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,24,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,0,,unauthorized,0,-1,-2,-1,0,0,16,21136,21136,-9,-9,,unauthorized
2022-01-29,119782,1917,Movies,1917 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Action"", ""Drama"", ""War""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-43,-8,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,153,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-14,-2,-16,0,0,0,174,140310,140310,-51,-51,,unauthorized
2022-01-29,131316,070Shake,Talent,070Shake (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,9,-7,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,98,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,-1,12,11,0,0,0,58,57049,57049,2,2,,unauthorized
2022-01-29,137038,5B,Movies,5B (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Documentary""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,7,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,16,2575,2575,3,3,,unauthorized
2022-01-29,138866,4 Latas,TV Shows,4 Latas (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Other""]",[],Comedy,"[""Netflix""]","[""Streaming""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,5,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,8,9530,9530,-1,-1,,unauthorized
2022-01-29,146606,25 Words or Less,TV Shows,25 Words or Less (Standard View),"[1700, 756, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Game-Show"", ""Reality-Tv""]",Game Show,"[""FOX""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,135,10,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,2719,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,3,1,,unauthorized,113,13,128,0,0,1,25221,16652,16652,145,145,,unauthorized
2022-01-29,168089,24KGoldn,Talent,24KGoldn (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,10,-94,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,966,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,3,,unauthorized,8,-2,9,0,0,0,149,601176,601176,-84,-84,,unauthorized
2022-01-29,169969,5IVE,Talent,5IVE (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,1,7,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,63,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,2,0,2,0,9,0,35,70816,70816,8,8,,unauthorized
2022-01-29,173603,42 Dugg,Talent,42 Dugg (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,216,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,4750,4750,0,0,,unauthorized
2022-01-29,184404,2040,Movies,2040 (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Documentary""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,5,-1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,623,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,4,0,4,0,0,0,29,60990,60990,4,4,,unauthorized
2022-01-29,194006,2 Hearts,Movies,2 Hearts (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Romance""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-3,-6,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,41,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,-1,,unauthorized,-2,0,-3,0,0,0,31,64077,64077,-9,-9,,unauthorized
2022-01-29,208055,12 Hour Shift,Movies,12 Hour Shift (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Horror"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,0,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,8,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,2,771,771,0,0,,unauthorized
2022-01-29,211231,100% Wolf,Movies,100% Wolf (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,2,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,18,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,3,790,790,2,2,,unauthorized
2022-01-29,214429,20 Days of Kindness Partners Roll-Up,Media,20 Days of Kindness Partners Roll-Up (Custom View),[],[],CUSTOM,,,,,,869765,authorized,54875752,authorized,54096769,authorized,144033,authorized,0.0885224667733768,29341,2036,91280542,authorized,86263892,authorized,103,authorized,92429904,authorized,726,authorized,1232484,authorized,394212,authorized,91186126,authorized,6338893,authorized,427620,6733105,authorized,173604,authorized,5832942,authorized,75691537,authorized,57542611,authorized,134,616,208,286008660,authorized,18237,5732,25421,492,6782,618,449881,21094947,21094947,31377,31377,761315,authorized
2022-01-29,231359,1883,TV Shows,1883 (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Other""]","[""Drama"", ""Western""]",,"[""Paramount Network""]","[""Streaming""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,4.69932922763111,3594,929,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,38259,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,3,92,7,,unauthorized,2522,410,3131,180,0,9,107509,76479,76479,4523,4523,,unauthorized
2022-01-29,239654,28 Days Later,Movies,28 Days Later (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Drama"", ""Horror"", ""Sci-Fi"", ""Thriller""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-1,-42,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,151,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,-1,-1,0,2,0,26,814669,814669,-43,-43,,unauthorized
2022-01-29,244601,50/50 (2011),Movies,50/50 (2011) (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Comedy"", ""Drama"", ""Romance""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,-30,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,128,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,5,511163,511163,-30,-30,,unauthorized
2022-01-29,245574,56th Academy of Country Music Awards,TV Shows,56th Academy of Country Music Awards (Standard View),"[1700, 757]","[""LF // TV Universe"", ""LF // TV Universe // Episodic Plus""]",STANDARD,"[""Prime Time""]","[""Music""]",Family,"[""CBS""]",[],,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,15,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,1791,1791,1,1,,unauthorized
2022-01-29,248906,12 Mighty Orphans,Movies,12 Mighty Orphans (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""History"", ""Sport""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,242,9,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,969,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,11,0,,unauthorized,134,61,196,0,0,1,81,7563,7563,251,251,,unauthorized
2022-01-29,250948,365 Days of Love,Talent,365 Days of Love (Standard View),[2069],"[""Talent Universe""]",STANDARD,,,,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,-110,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,102,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,-1,0,,unauthorized,-21,-7,-27,0,0,1,289,62895,62895,-107,-107,,unauthorized
2022-01-29,269784,"10,000 BC - Movie",Movies,"10,000 BC - Movie (Standard View)",[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,2,-24,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,89,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,2,0,2,0,0,0,24,360187,360187,-22,-22,,unauthorized
2022-01-29,269785,17 Again,Movies,17 Again (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,8,-176,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,832,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,2,0,,unauthorized,3,2,5,0,0,0,0,4953481,4953481,-168,-168,,unauthorized
2022-01-29,269786,2010: The Year We Make Contact,Movies,2010: The Year We Make Contact (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,9704,9704,1,1,,unauthorized
2022-01-29,269787,42nd Street,Movies,42nd Street (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,[],,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,3,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5071,5071,1,1,,unauthorized
2022-01-29,276694,13 Fanboy,Movies,13 Fanboy (Standard View),[3],"[""LF // Film - Majors + Independents""]",STANDARD,,"[""Horror""]",,,,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,0,1,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,9,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,0,0,0,0,0,0,,5183,5183,1,1,,unauthorized
2022-01-29,278308,55th Annual CMA Awards,TV Shows,55th Annual CMA Awards (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]",[],Family,"[""ABC""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,148,28,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,8283,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,3,0,,unauthorized,127,11,138,0,45,0,1798,2535206,2535206,176,176,,unauthorized
2022-01-29,286357,27th Annual Critics Choice Awards,TV Shows,27th Annual Critics Choice Awards (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Access""]",[],,"[""The CW""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,22,-6,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,665,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,0,0,,unauthorized,18,4,22,0,0,0,16,108433,108433,16,16,,unauthorized
2022-01-30,9365,20/20,TV Shows,20/20 (Standard View),"[757, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Documentary"", ""News""]",News,"[""ABC""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,0.130473313362068,1858,30,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,58554,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,15,155,15,,unauthorized,1178,133,1451,73,96,37,385428,1424046,1424046,1888,1888,,unauthorized
2022-01-30,9471,2 Broke Girls,TV Shows,2 Broke Girls (Standard View),"[757, 756, 1700]","[""LF // TV Universe // Episodic Plus"", ""LF // TV Universe // Episodic"", ""LF // TV Universe""]",STANDARD,"[""Prime Time""]","[""Comedy""]",Comedy,"[""CBS""]","[""Broadcast""]",,unauthorized,,unauthorized,,unauthorized,,unauthorized,,16,-94,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,650,,unauthorized,,unauthorized,,unauthorized,,unauthorized,,unauthorized,0,2,0,,unauthorized,11,-2,9,0,12,0,121,2147765,2147765,-78,-78,,unauthorized
